Seed,Species,Shiny,EC,PID,Tera Type,HP,Atk,Def,SpA,SpD,Spe,Ability,Nature,Gender,Height,Weight,Scale,Drops
92736082,Dondozo,No,B510CADD,61C29A8A,Dragon,29,31,31,31,31,31,Water Veil,Relaxed,Female,103,162,63,8
927A6062,Dondozo,No,B517CABD,85BBFA45,Dragon,31,31,31,31,31,26,Water Veil,Adamant,Male,152,184,51,8
9285E062,Dondozo,No,B5234ABD,9C6458AC,Dragon,26,31,31,31,31,31,Water Veil,Gentle,Female,154,82,61,8
928C1302,Amoonguss,No,B5297D5D,BF16DB55,Dragon,31,31,16,31,31,31,Regenerator,Hasty,Male,163,207,229,8
929E0176,Cetitan,No,B53B6BD1,F6EF5903,Fairy,31,31,31,20,31,31,Sheer Force,Relaxed,Male,69,47,215,8
92AA415F,Cetitan,No,B547ABBA,45FDB28B,Grass,31,31,31,31,31,27,Sheer Force,Quirky,Male,130,108,218,8
92AA9D98,Amoonguss,No,B54807F3,494F12CF,Dragon,31,2,31,31,31,31,Regenerator,Docile,Male,108,111,228,8
92BF7A02,Blissey,No,B55CE45D,72E81F0F,Dragon,31,3,31,31,31,31,Healer,Naive,Female,183,199,185,8
92E52174,Cetitan,No,B5828BCF,1B3B5C18,Dragon,31,31,31,8,31,31,Sheer Force,Mild,Female,107,50,127,8
92E90687,Farigiraf,No,B58670E2,4AB57A63,Flying,8,31,31,31,31,31,Sap Sipper,Timid,Male,133,182,40,8
92EE1302,Amoonguss,No,B58B7D5D,36F896B3,Dragon,31,31,0,31,31,31,Regenerator,Calm,Female,50,127,19,8
92F816FC,Vaporeon,No,B5958157,8F03D6B4,Dark,31,23,31,31,31,31,Hydration,Docile,Male,111,35,110,8
93076682,Farigiraf,No,B5A4D0DD,90FCFD95,Dragon,31,31,12,31,31,31,Sap Sipper,Relaxed,Male,170,112,170,8
930F017D,Cetitan,No,B5AC6BD8,B16E687D,Poison,31,31,20,31,31,31,Sheer Force,Lonely,Female,30,143,76,8
93150681,Farigiraf,No,B5B270DC,D98CDBDA,Dark,31,31,31,31,31,31,Sap Sipper,Calm,Male,169,135,49,8
93210682,Farigiraf,No,B5BE70DD,29A6662F,Dragon,31,31,2,31,31,31,Sap Sipper,Quiet,Male,163,93,42,8
9335E177,Cetitan,No,B5D34BD2,5B25F732,Flying,31,31,31,31,31,13,Sheer Force,Calm,Female,117,185,120,8
933A0182,Cetitan,No,B5D76BDD,859C3DB6,Dragon,31,9,31,31,31,31,Sheer Force,Hardy,Female,121,129,132,8
933A8084,Dondozo,No,B5D7EADF,87A0B4A4,Ground,30,31,31,31,31,31,Water Veil,Jolly,Female,160,153,151,8
93502682,Farigiraf,No,B5ED90DD,EDD79C04,Dragon,31,31,31,19,31,31,Sap Sipper,Lax,Female,105,239,121,8
93514082,Dondozo,No,B5EEAADD,E8409967,Dragon,31,21,31,31,31,31,Water Veil,Relaxed,Male,17,103,145,8
935B99F5,Blissey,No,B5F90450,035B789F,Dark,31,31,31,31,13,31,Healer,Calm,Female,188,118,73,8
93A05707,Vaporeon,No,B63DC162,2D4FC945,Flying,19,31,31,31,31,31,Hydration,Careful,Male,110,202,119,8
93B0E183,Cetitan,No,B64E4BDE,6FB8571B,Ice,31,31,21,31,31,31,Sheer Force,Adamant,Male,60,161,238,8
93B2007F,Dondozo,No,B64F6ADA,663AD97E,Dragon,31,31,31,31,31,18,Water Veil,Hasty,Female,140,102,87,8
93BAC67B,Farigiraf,No,B65830D6,871C96B2,Psychic,31,31,31,9,31,31,Sap Sipper,Careful,Female,109,32,51,8
93C51702,Vaporeon,No,B662815D,99F8D87D,Dragon,31,31,31,31,31,31,Hydration,Docile,Male,188,211,89,8
93DC8178,Cetitan,No,B679EBD3,FFC999F7,Water,31,28,31,31,31,31,Sheer Force,Adamant,Male,132,153,180,8
93E8617D,Cetitan,No,B685CBD8,4D57F7AA,Water,23,31,31,31,31,31,Sheer Force,Lax,Male,132,149,199,8
93E8C676,Farigiraf,No,B68630D1,4ED4753A,Fairy,31,1,31,31,31,31,Sap Sipper,Gentle,Female,84,53,238,8
93EF8181,Cetitan,No,B68CEBDC,33D41C54,Dark,31,31,31,31,21,31,Sheer Force,Lonely,Female,104,98,226,8
93F776FD,Vaporeon,No,B694E158,51A5EE07,Ghost,31,31,31,3,31,31,Hydration,Relaxed,Male,173,131,143,8
943986D3,Farigiraf,No,B6D6F12E,934D69FB,Ice,31,29,31,31,31,31,Sap Sipper,Naive,Female,53,168,101,8
943AC688,Farigiraf,No,B6D830E3,8E49ADF0,Poison,31,31,31,31,17,31,Sap Sipper,Docile,Male,75,55,170,8
943C007F,Dondozo,No,B6D96ADA,8541F047,Ghost,31,31,31,31,8,31,Water Veil,Sassy,Female,186,188,230,8
944DB701,Vaporeon,No,B6EB215C,C21FD8ED,Dark,31,6,31,31,31,31,Hydration,Jolly,Male,115,122,186,8
94558182,Cetitan,No,B6F2EBDD,E2E0A7CE,Dragon,31,31,31,31,31,31,Sheer Force,Sassy,Male,204,51,145,8
9460C181,Cetitan,No,B6FE2BDC,35F24944,Dark,31,31,31,31,20,31,Sheer Force,Naughty,Female,143,166,20,8
9473D6FF,Vaporeon,No,B711415A,69D9ED1A,Fighting,31,31,31,18,31,31,Hydration,Docile,Male,92,111,134,8
94B24685,Farigiraf,No,B74FB0E0,6CC21B66,Normal,31,0,31,31,31,31,Sap Sipper,Hasty,Female,23,103,89,8
94B89707,Vaporeon,No,B7560162,97791B38,Flying,31,31,31,31,24,31,Hydration,Calm,Male,157,192,136,8
94E74182,Cetitan,No,B784ABDD,187CB658,Dragon,31,31,9,31,31,31,Sheer Force,Impish,Male,35,208,117,8
94F7B307,Amoonguss,No,B7951D62,5AD51BA1,Flying,31,17,31,31,31,31,Regenerator,Adamant,Female,92,148,78,8
957CF701,Vaporeon,No,B81A615C,846D1805,Dark,31,31,3,31,31,31,Hydration,Brave,Male,127,56,74,8
9584F318,Amoonguss,No,B8225D73,A5005363,Poison,31,19,31,31,31,31,Regenerator,Bold,Female,131,107,142,8
9586207C,Dondozo,No,B8238AD7,9C40BDEB,Grass,31,31,31,31,31,4,Water Veil,Hardy,Female,158,56,124,8
95904180,Cetitan,No,B82DABDB,F3DBF124,Fairy,31,31,31,31,31,31,Sheer Force,Gentle,Female,223,163,36,8
95B7A187,Cetitan,No,B8550BE2,5A72F5B0,Flying,31,31,31,31,31,5,Sheer Force,Adamant,Male,190,141,74,8
95C29186,Dondozo,No,B85FFBE1,AE447922,Fighting,31,31,5,31,31,31,Water Veil,Hardy,Female,105,104,112,8
95CB9A1D,Blissey,No,B8690478,CA1E495E,Fighting,31,31,31,31,26,31,Healer,Hardy,Female,149,37,55,8
95CED71D,Vaporeon,No,B86C4178,BD2CD560,Normal,31,31,31,8,31,31,Hydration,Hardy,Male,56,61,87,8
95FFFD9C,Amoonguss,No,B89D67F7,78B21EE5,Rock,31,31,31,31,31,11,Regenerator,Jolly,Male,147,63,122,8
9616C087,Dondozo,No,B8B42AE2,DBE1DB52,Flying,31,31,31,31,31,13,Water Veil,Jolly,Male,79,31,114,8
96328677,Farigiraf,No,B8CFF0D2,6D12DD3C,Flying,31,31,30,31,31,31,Sap Sipper,Modest,Female,223,72,106,8
9641E069,Dondozo,No,B8DF4AC4,AF1028E0,Ground,31,1,31,31,31,31,Water Veil,Impish,Male,152,238,74,8
966E404F,Dondozo,No,B90BAAAA,39A57099,Water,31,7,31,31,31,31,Water Veil,Hardy,Female,75,119,151,8
9674C074,Dondozo,No,B9122ACF,63C15B6F,Dragon,23,31,31,31,31,31,Water Veil,Sassy,Male,85,14,100,8
968B6683,Farigiraf,No,B928D0DE,C5C8068D,Ice,31,15,31,31,31,31,Sap Sipper,Hardy,Female,93,175,163,8
96998079,Dondozo,No,B936EAD4,11729936,Steel,31,31,31,14,31,31,Water Veil,Calm,Male,131,220,192,8
96A1C082,Dondozo,No,B93F2ADD,308FBD04,Dragon,31,31,31,13,31,31,Water Veil,Adamant,Male,185,145,102,8
96A50080,Dondozo,No,B9426ADB,1F8A6D6E,Fairy,31,31,10,31,31,31,Water Veil,Modest,Male,61,30,185,8
96A8007F,Dondozo,No,B9456ADA,53833F5D,Fairy,31,31,31,26,31,31,Water Veil,Jolly,Female,94,69,19,8
96B50682,Farigiraf,No,B95270DD,5F807140,Dragon,31,31,20,31,31,31,Sap Sipper,Calm,Male,83,134,121,8
96B5C07B,Dondozo,No,B9532AD6,609A56CC,Electric,31,31,31,31,3,31,Water Veil,Lonely,Female,93,167,113,9
96D58183,Cetitan,No,B972EBDE,E130FA4F,Ice,31,31,31,31,31,31,Sheer Force,Modest,Male,5,119,45,8
96F79D92,Amoonguss,No,B99507ED,599B0EDD,Psychic,31,31,31,31,31,26,Regenerator,Naive,Male,43,77,69,8
97052088,Dondozo,No,B9A28AE3,9D769C08,Poison,31,31,31,31,31,9,Water Veil,Rash,Male,139,239,183,8
97120675,Farigiraf,No,B9AF70D0,EA0E682D,Dark,31,31,31,31,31,25,Sap Sipper,Jolly,Female,155,185,102,8
971BC184,Cetitan,No,B9B92BDF,07025DCF,Dragon,31,1,31,31,31,31,Sheer Force,Docile,Male,79,204,175,8
97256693,Farigiraf,No,B9C2D0EE,1CA279CE,Ice,31,31,31,31,31,31,Sap Sipper,Timid,Female,193,160,37,8
972C8682,Farigiraf,No,B9C9F0DD,4418F098,Dragon,9,31,31,31,31,31,Sap Sipper,Quirky,Female,146,179,167,8
972F4676,Farigiraf,No,B9CCB0D1,351708E7,Fairy,31,31,31,31,31,11,Sap Sipper,Timid,Female,112,130,138,8
97576183,Cetitan,No,B9F4CBDE,D43E7F0A,Ice,31,31,31,31,14,31,Sheer Force,Timid,Female,182,57,122,9
975F7A1A,Blissey,No,B9FCE475,F45BFE69,Fire,31,31,31,31,28,31,Healer,Quiet,Female,8,73,98,8
976B1301,Amoonguss,No,BA087D5C,460DAF96,Dark,31,8,31,31,31,31,Regenerator,Bashful,Male,47,129,225,10
9777467E,Farigiraf,No,BA14B0D9,54F83016,Ghost,31,31,31,3,31,31,Sap Sipper,Gentle,Male,30,153,190,8
977F8177,Cetitan,No,BA1CEBD2,77D556B0,Flying,7,31,31,31,31,31,Sheer Force,Quirky,Female,110,17,218,8
9788C06B,Dondozo,No,BA262AC6,D3801A0E,Bug,30,31,31,31,31,31,Water Veil,Gentle,Male,174,123,239,8
978B9A22,Blissey,No,BA29047D,C895B766,Dragon,9,31,31,31,31,31,Healer,Naughty,Female,143,199,61,8
978C807F,Dondozo,No,BA29EADA,C47C12A8,Steel,31,31,31,5,31,31,Water Veil,Adamant,Male,83,107,73,8
978FFD9B,Amoonguss,No,BA2D67F6,B7106B5A,Flying,31,31,31,1,31,31,Regenerator,Gentle,Female,80,199,94,8
97AD807E,Dondozo,No,BA4AEAD9,40A132E8,Steel,31,31,31,16,31,31,Water Veil,Careful,Male,206,136,190,8
97CA56FA,Vaporeon,No,BA67C155,C96F9B5D,Water,31,31,31,31,7,31,Hydration,Mild,Male,116,218,127,8
97D78083,Dondozo,No,BA74EADE,D84A9AAE,Ice,31,2,31,31,31,31,Water Veil,Calm,Female,87,180,109,8
97DC1705,Vaporeon,No,BA798160,028091A3,Normal,31,31,31,23,31,31,Hydration,Calm,Male,121,61,75,8
98067A04,Blissey,No,BAA3E45F,A0EA3E84,Ground,31,9,31,31,31,31,Healer,Sassy,Female,31,48,101,8
98225302,Amoonguss,No,BABFBD5D,306DAE01,Dark,31,25,31,31,31,31,Regenerator,Hasty,Male,191,108,192,8
9837867F,Farigiraf,No,BAD4F0DA,5DCFA6DE,Dark,31,31,27,31,31,31,Sap Sipper,Rash,Male,223,48,160,8
985CDD85,Amoonguss,No,BAFA47E0,0A496D79,Normal,31,31,31,22,31,31,Regenerator,Bold,Male,135,134,94,8
989AA685,Farigiraf,No,BB3810E0,1296EE8C,Normal,17,31,31,31,31,31,Sap Sipper,Naughty,Male,130,106,91,8
98A1E699,Farigiraf,No,BB3F50F4,37B54DDE,Rock,22,31,31,31,31,31,Sap Sipper,Rash,Male,91,119,149,8
98A6D303,Amoonguss,No,BB443D5E,22FAA9EC,Dragon,31,31,31,31,31,21,Regenerator,Hardy,Male,125,107,166,8
98AD407C,Dondozo,No,BB4AAAD7,453EA9ED,Psychic,31,31,31,31,31,20,Water Veil,Naive,Male,220,107,126,8
98D42198,Cetitan,No,BB718BF3,E8701852,Electric,31,1,31,31,31,31,Sheer Force,Calm,Male,248,183,120,8
98EA4682,Farigiraf,No,BB87B0DD,50F49C17,Dark,31,11,31,31,31,31,Sap Sipper,Mild,Male,122,143,73,8
98FA56F7,Vaporeon,No,BB97C152,90C1F86E,Poison,31,31,14,31,31,31,Hydration,Docile,Female,169,133,109,8
9938417B,Cetitan,No,BBD5ABD6,97E21BDC,Water,31,31,31,31,31,15,Sheer Force,Mild,Male,173,66,192,8
99437A02,Blissey,No,BBE0E45D,AB94CCE6,Dark,31,31,31,31,31,29,Healer,Quiet,Female,153,137,133,8
995A467F,Farigiraf,No,BBF7B0DA,0F8FD95A,Electric,31,31,31,7,31,31,Sap Sipper,Timid,Female,81,102,157,8
9981D708,Vaporeon,No,BC1F4163,B5F3173A,Poison,31,31,31,22,31,31,Hydration,Adamant,Male,206,91,17,8
99BD206B,Dondozo,No,BC5A8AC6,83F056E9,Bug,31,0,31,31,31,31,Water Veil,Calm,Male,145,107,149,8
99C596E0,Vaporeon,No,BC63013B,A4B5B641,Fighting,31,31,31,31,29,31,Hydration,Brave,Male,82,140,178,8
99D71A08,Blissey,No,BC748463,DAB2FAEB,Poison,31,31,5,31,31,31,Healer,Bold,Female,121,202,110,8
9A504181,Cetitan,No,BCEDABDC,F6239D5C,Fairy,31,31,31,31,31,31,Sheer Force,Lax,Male,86,197,214,8
9A703305,Amoonguss,No,BD0D9D60,76098A06,Normal,31,31,3,31,31,31,Regenerator,Docile,Male,68,82,107,8
9A764081,Dondozo,No,BD13AADC,5E3DDADA,Fairy,27,31,31,31,31,31,Water Veil,Bashful,Female,130,95,126,8
9A826088,Dondozo,No,BD1FCAE3,AF67993C,Poison,31,31,31,31,31,8,Water Veil,Jolly,Male,140,110,181,8
9A8FFA03,Blissey,No,BD2D645E,BDB2A518,Dragon,31,28,31,31,31,31,Healer,Mild,Female,159,214,46,8
9A968187,Cetitan,No,BD33EBE2,DFF616E4,Flying,31,26,31,31,31,31,Sheer Force,Docile,Female,118,168,107,8
9AF1007F,Dondozo,No,BD8E6ADA,71D59AAA,Water,31,31,31,11,31,31,Water Veil,Modest,Male,209,190,184,8
9AFD807B,Dondozo,No,BD9AEAD6,83C89A12,Dragon,7,31,31,31,31,31,Water Veil,Sassy,Female,174,204,148,8
9AFDF313,Amoonguss,No,BD9B5D6E,858EB8D7,Ice,31,31,31,31,31,2,Regenerator,Relaxed,Male,134,140,131,8
9B12419D,Cetitan,No,BDAFABF8,ED8996D6,Fire,31,31,8,31,31,31,Sheer Force,Brave,Male,63,157,155,8
9B15467F,Farigiraf,No,BDB2B0DA,E18D7405,Rock,31,31,31,31,31,24,Sap Sipper,Jolly,Male,171,157,124,8
9B324186,Cetitan,No,BDCFABE1,6DA56EB8,Fighting,12,31,31,31,31,31,Sheer Force,Bashful,Male,120,43,165,8
9B39C671,Farigiraf,No,BDD730CC,93AD5792,Electric,31,31,31,11,31,31,Sap Sipper,Naive,Female,219,142,147,8
9B42C085,Dondozo,No,BDE02AE0,AF2FFF7B,Normal,20,31,31,31,31,31,Water Veil,Docile,Male,205,159,141,9
9B6CC186,Cetitan,No,BE0A2BE1,4747C7C6,Fighting,4,31,31,31,31,31,Sheer Force,Brave,Male,162,38,106,8
9B79867E,Farigiraf,No,BE16F0D9,927543D2,Dragon,31,31,31,31,31,22,Sap Sipper,Calm,Female,208,107,134,8
9B84817F,Cetitan,No,BE21EBDA,A70898CE,Ice,31,28,31,31,31,31,Sheer Force,Mild,Female,130,138,20,8
9BB2416F,Cetitan,No,BE4FABCA,6E38DAAE,Water,31,31,31,31,31,31,Sheer Force,Bashful,Female,102,134,102,8
9BC2467D,Farigiraf,No,BE5FB0D8,ADB725F2,Ground,31,31,31,13,31,31,Sap Sipper,Quiet,Male,76,190,236,8
9C1956FE,Vaporeon,No,BEB6C159,18E69BE9,Fire,31,31,31,0,31,31,Hydration,Serious,Male,205,122,77,8
9C374674,Farigiraf,No,BED4B0CF,614FF6D6,Dragon,31,31,17,31,31,31,Sap Sipper,Hardy,Male,109,151,107,9
9C5A4187,Cetitan,No,BEF7ABE2,14DB1AA6,Flying,31,31,31,31,31,14,Sheer Force,Quirky,Male,164,58,41,9
9CA64674,Farigiraf,No,BF43B0CF,25AEE847,Dragon,31,31,31,27,31,31,Sap Sipper,Hasty,Male,176,151,125,8
9CB5017A,Cetitan,No,BF526BD5,68D5DBCB,Grass,31,31,10,31,31,31,Sheer Force,Sassy,Male,236,137,125,8
9CC3C16E,Cetitan,No,BF612BC9,B3621993,Fire,15,31,31,31,31,31,Sheer Force,Jolly,Male,175,182,142,8
9CCBC67F,Farigiraf,No,BF6930DA,D34CD7FE,Dark,31,31,2,31,31,31,Sap Sipper,Rash,Male,100,172,181,8
9CF0FA13,Blissey,No,BF8E646E,7EFED34D,Ice,18,31,31,31,31,31,Healer,Calm,Female,94,39,71,8
9D080184,Cetitan,No,BFA56BDF,DB36B18E,Ice,31,31,31,31,19,31,Sheer Force,Calm,Male,59,110,21,8
9D187185,Dondozo,No,BFB5DBE0,1B8529AD,Normal,31,31,31,16,31,31,Water Veil,Hasty,Male,230,83,103,8
9D2AE074,Dondozo,No,BFC84ACF,55D228FE,Dragon,31,31,31,31,31,6,Water Veil,Lonely,Male,208,214,136,8
9D2C86CD,Farigiraf,No,BFC9F128,4D599A5C,Steel,31,31,7,31,31,31,Sap Sipper,Relaxed,Female,65,164,199,8
9D354683,Farigiraf,No,BFD2B0DE,686E59BC,Dragon,31,31,31,31,17,31,Sap Sipper,Gentle,Female,79,96,116,8
9D38F6FD,Vaporeon,No,BFD66158,9DAC56F8,Fire,31,31,31,28,31,31,Hydration,Adamant,Female,143,163,162,8
9D40467F,Farigiraf,No,BFDDB0DA,BC0898B4,Fairy,31,31,31,26,31,31,Sap Sipper,Lax,Male,41,90,123,9
9D50C185,Cetitan,No,BFEE2BE0,FE04846F,Normal,25,31,31,31,31,31,Sheer Force,Careful,Male,163,103,109,8
9D510682,Farigiraf,No,BFEE70DD,F7169A11,Dark,19,31,31,31,31,31,Sap Sipper,Hardy,Male,73,163,232,8
9D610185,Cetitan,No,BFFE6BE0,37109A06,Normal,31,31,18,31,31,31,Sheer Force,Gentle,Male,200,120,47,8
9D6299FB,Blissey,No,C0000456,34B097F7,Ground,18,31,31,31,31,31,Healer,Bashful,Female,110,123,91,8
9D662084,Dondozo,No,C0038ADF,228F99C4,Ground,31,31,31,10,31,31,Water Veil,Rash,Male,194,181,189,8
9D72C681,Farigiraf,No,C01030DC,763AA9A9,Fairy,31,31,31,26,31,31,Sap Sipper,Hasty,Female,208,111,110,8
9DAA0080,Dondozo,No,C0476ADB,53E4F508,Steel,31,31,31,31,31,31,Water Veil,Hardy,Female,182,113,100,8
9DB84179,Cetitan,No,C055ABD4,9CF1975A,Ground,31,2,31,31,31,31,Sheer Force,Lonely,Male,146,90,101,8
9DBB6172,Cetitan,No,C058CBCD,906E6F7D,Psychic,31,31,31,7,31,31,Sheer Force,Bold,Female,128,157,69,8
9DC28684,Farigiraf,No,C05FF0DF,B5787434,Fairy,31,31,31,31,31,29,Sap Sipper,Quiet,Female,206,145,182,8
9DC41704,Vaporeon,No,C061815F,AB375294,Psychic,31,31,31,31,13,31,Hydration,Naive,Male,45,58,41,8
9DC9C080,Dondozo,No,C0672ADB,DA7A60E3,Poison,31,31,31,31,31,31,Water Veil,Timid,Female,179,68,94,8
9DDCC17F,Cetitan,No,C07A2BDA,0E8A9BE8,Steel,31,31,31,31,15,31,Sheer Force,Lax,Female,131,168,156,9
9E048072,Dondozo,No,C0A1EACD,ABD51925,Psychic,31,31,31,31,31,13,Water Veil,Mild,Male,124,117,190,8
9E1EC075,Dondozo,No,C0BC2AD0,04DCAA50,Dark,31,31,31,31,18,31,Water Veil,Mild,Female,197,170,102,8
9E528080,Dondozo,No,C0EFEADB,F39E1683,Poison,31,31,31,31,31,13,Water Veil,Mild,Male,100,205,70,8
9E58A083,Dondozo,No,C0F60ADE,1B196D4E,Dragon,31,31,31,1,31,31,Water Veil,Lonely,Female,62,70,114,8
9E5D0082,Dondozo,No,C0FA6ADD,05937DDE,Dark,31,31,31,31,4,31,Water Veil,Quiet,Male,42,81,94,8
9E6F4087,Dondozo,No,C10CAAE2,3EA777F1,Flying,31,31,31,31,4,31,Water Veil,Sassy,Female,248,52,171,8
9E72A088,Dondozo,No,C1100AE3,73425670,Poison,31,31,31,0,31,31,Water Veil,Relaxed,Female,124,245,155,8
9E734081,Dondozo,No,C110AADC,6EC0FE7B,Fairy,31,31,31,31,31,12,Water Veil,Modest,Male,136,29,45,8
9E7A4682,Farigiraf,No,C117B0DD,92D2E7A1,Dark,31,31,31,31,29,31,Sap Sipper,Rash,Male,117,10,59,8
9E91C072,Dondozo,No,C12F2ACD,F979FE28,Psychic,31,31,31,2,31,31,Water Veil,Sassy,Female,72,69,69,8
9EA8C685,Farigiraf,No,C14630E0,5D6F96A4,Normal,31,20,31,31,31,31,Sap Sipper,Modest,Male,70,119,167,8
9EBC5D82,Amoonguss,No,C159C7DD,8BDC980A,Dark,31,31,21,31,31,31,Regenerator,Calm,Male,218,41,95,8
9EDBD1A2,Dondozo,No,C1793BFD,116A16F6,Dark,31,27,31,31,31,31,Water Veil,Naive,Male,128,142,147,8
9EEB4680,Farigiraf,No,C188B0DB,4F33F232,Ground,31,31,5,31,31,31,Sap Sipper,Quirky,Female,84,127,124,8
9F009707,Vaporeon,No,C19E0162,BB4499C9,Flying,31,31,18,31,31,31,Hydration,Bashful,Female,146,123,181,8
9F08017E,Cetitan,No,C1A56BD9,D8F317D5,Water,31,31,31,31,31,31,Sheer Force,Hardy,Male,186,114,141,8
9F44C17A,Cetitan,No,C1E22BD5,ABB15985,Rock,31,13,31,31,31,31,Sheer Force,Careful,Female,76,146,29,8
9F464085,Dondozo,No,C1E3AAE0,A1AB73EB,Normal,31,11,31,31,31,31,Water Veil,Jolly,Female,44,185,123,8
9F5F0081,Dondozo,No,C1FC6ADC,FCB1291E,Fairy,31,31,31,31,2,31,Water Veil,Sassy,Female,87,96,95,8
9F670084,Dondozo,No,C2046ADF,1CCE1BE3,Poison,3,31,31,31,31,31,Water Veil,Careful,Male,175,139,120,8
9F6F6086,Dondozo,No,C20CCAE1,3D4776F5,Fighting,31,31,30,31,31,31,Water Veil,Naive,Female,180,207,171,8
9F70017C,Cetitan,No,C20D6BD7,78E21B2B,Grass,31,31,19,31,31,31,Sheer Force,Lonely,Female,101,28,168,8
9F8A4082,Dondozo,No,C227AADD,D280EF30,Dark,31,31,31,3,31,31,Water Veil,Bashful,Female,174,126,153,8
9FA54678,Farigiraf,No,C242B0D3,268FF9B4,Poison,31,31,15,31,31,31,Sap Sipper,Jolly,Female,162,34,71,8
9FAC1700,Vaporeon,No,C249815B,49C47FBE,Fairy,31,31,31,0,31,31,Hydration,Docile,Male,66,167,101,8
9FAEC03C,Dondozo,No,C24C2A97,449F9B41,Fighting,31,31,31,31,31,7,Water Veil,Naughty,Male,119,187,142,8
9FB58187,Cetitan,No,C252EBE2,67B2D762,Flying,31,31,4,31,31,31,Sheer Force,Naughty,Female,142,82,73,8
9FDEE187,Cetitan,No,C27C4BE2,03C716B5,Flying,31,31,31,10,31,31,Sheer Force,Brave,Female,109,7,184,9
A01C0170,Cetitan,No,C2B96BCB,0E9D836D,Grass,31,31,1,31,31,31,Sheer Force,Careful,Female,164,142,180,8
A0249303,Amoonguss,No,C2C1FD5E,2C742AE4,Steel,31,31,19,31,31,31,Regenerator,Jolly,Male,109,51,156,8
A04A007E,Dondozo,No,C2E76AD9,D649D644,Ground,31,31,31,31,12,31,Water Veil,Impish,Female,111,162,36,9
A07B0085,Dondozo,No,C3186AE0,9A759B8D,Normal,31,31,19,31,31,31,Water Veil,Calm,Male,45,70,73,8
A0A1806D,Dondozo,No,C33EEAC8,4144363E,Steel,31,31,31,31,31,3,Water Veil,Adamant,Female,151,154,122,8
A0AD0671,Farigiraf,No,C34A70CC,5328977D,Electric,31,31,31,19,31,31,Sap Sipper,Adamant,Female,145,51,77,8
A0B90681,Farigiraf,No,C35670DC,A33356C7,Water,31,11,31,31,31,31,Sap Sipper,Lonely,Female,129,137,136,8
A0D1C185,Cetitan,No,C36F2BE0,FFED17AB,Normal,20,31,31,31,31,31,Sheer Force,Gentle,Female,32,156,31,8
A0D6A086,Dondozo,No,C3740AE1,E576595B,Fighting,31,24,31,31,31,31,Water Veil,Careful,Female,195,181,94,9
A0E6C06D,Dondozo,No,C3842AC8,24015715,Steel,29,31,31,31,31,31,Water Veil,Bashful,Male,66,85,131,8
A0EA067A,Farigiraf,No,C38770D5,56EDDBE0,Fairy,31,31,0,31,31,31,Sap Sipper,Bold,Female,125,153,125,8
A0EDD319,Amoonguss,No,C38B3D74,4FC4B0FA,Fairy,31,31,31,1,31,31,Regenerator,Bashful,Female,138,179,77,8
A0F58686,Farigiraf,No,C392F0E1,71095B22,Fighting,31,31,31,31,11,31,Sap Sipper,Calm,Female,213,82,122,8
A0FC406B,Dondozo,No,C399AAC6,8E059BE1,Bug,22,31,31,31,31,31,Water Veil,Rash,Male,87,110,24,9
A1108079,Dondozo,No,C3ADEAD4,FBC577B8,Rock,31,7,31,31,31,31,Water Veil,Docile,Male,156,155,28,8
A11FB310,Amoonguss,No,C3BD1D6B,07F80859,Grass,31,31,31,18,31,31,Regenerator,Serious,Female,115,173,81,8
A123C171,Cetitan,No,C3C12BCC,36DA7ECC,Electric,31,31,23,31,31,31,Sheer Force,Naughty,Male,175,117,161,8
A131C086,Dondozo,No,C3CF2AE1,7EE507AD,Fighting,31,2,31,31,31,31,Water Veil,Calm,Male,85,73,104,8
A13206D4,Farigiraf,No,C3CF712F,75EC59CC,Dragon,31,31,31,31,29,31,Sap Sipper,Quirky,Male,110,185,163,8
A144E680,Farigiraf,No,C3E250DB,AB0A7B78,Grass,31,31,31,31,12,31,Sap Sipper,Lonely,Female,131,98,116,8
A1456180,Cetitan,No,C3E2CBDB,B0EEEAA7,Grass,12,31,31,31,31,31,Sheer Force,Serious,Male,132,217,102,8
A14A1708,Vaporeon,No,C3E78163,D53C7E4F,Poison,31,11,31,31,31,31,Hydration,Calm,Male,119,133,67,8
A165A07F,Dondozo,No,C4030ADA,30100A6F,Dragon,31,31,31,31,31,4,Water Veil,Calm,Male,140,36,98,8
A168C67F,Farigiraf,No,C40630DA,5A9CCF8E,Ice,31,31,7,31,31,31,Sap Sipper,Lonely,Female,30,178,125,8
A16CBA08,Blissey,No,C40A2463,4BAF127E,Poison,31,31,31,25,31,31,Healer,Relaxed,Female,88,199,193,8
A1834683,Farigiraf,No,C420B0DE,B930BC88,Steel,31,31,11,31,31,31,Sap Sipper,Calm,Female,100,163,199,8
A1888175,Cetitan,No,C425EBD0,DC3C994D,Dark,16,31,31,31,31,31,Sheer Force,Naughty,Male,117,151,115,8
A1902688,Farigiraf,No,C42D90E3,FEBF1A83,Poison,31,31,14,31,31,31,Sap Sipper,Brave,Female,58,207,212,8
A1A2C683,Farigiraf,No,C44030DE,334C6897,Steel,31,31,24,31,31,31,Sap Sipper,Adamant,Female,186,137,87,8
A1B9531F,Amoonguss,No,C456BD7A,A125D3DD,Flying,31,31,31,31,31,19,Regenerator,Calm,Female,152,202,109,8
